Gene,Annotation,Median_GSS,PCC
ALPL,1.0,1.85595703125,0.4704614971044987
UQCRFS1,1.0,1.845703125,0.4703969882877383
ACMSD,3.0,1.970703125,0.47028418888848883
GSDMB,0.0,1.98828125,0.4697704841863067
ALAS1,0.0,1.8515625,0.4696802362700538
PSME2,1.0,1.865234375,0.4688550910700028
UPB1,0.0,1.865234375,0.4685600291717318
SERPINA5,3.0,1.845703125,0.46798057393925774
STAT2,3.0,1.95458984375,0.46791455914955
ZFAND5,0.0,1.76953125,0.4678149817590259
PINK1,1.0,1.841796875,0.4676974698823769
SEL1L,1.0,1.9189453125,0.4676028480254691
EPAS1,3.0,1.8349609375,0.467273627754363
PEPD,0.0,1.876953125,0.4671142563659186
LINC00493,0.0,1.857421875,0.4668314992337385
RBM39,3.0,1.90234375,0.46677316290423465
EHHADH,1.0,1.90673828125,0.4664745657883513
CTSH,1.0,1.83203125,0.4660688838107643
KLKB1,1.0,1.8515625,0.4659273637330279
IL13RA1,0.0,1.8623046875,0.46569779241794784
COBLL1,0.0,1.8603515625,0.4654814958186063
PNN,0.0,1.8603515625,0.4653230603054408
HADHB,1.0,1.8076171875,0.46530441704551334
FAM20C,0.0,1.86669921875,0.4652809602080765
CPT2,0.0,1.92919921875,0.464892446435591
SEC61B,0.0,1.8154296875,0.46446856343028536
NRBP2,3.0,2.0234375,0.4643120617745103
HSD17B4,0.0,1.8544921875,0.46402350728631275
SORD,0.0,1.7802734375,0.4639395371892944
PSMC5,0.0,1.8125,0.4639302753418017
SKIV2L,0.0,1.9052734375,0.4637937949752091
RXRA,0.0,1.826171875,0.46366415366081815
SMOC1,0.0,1.865234375,0.46339506268185854
ETNK2,3.0,1.87841796875,0.46337597055593055
GTF2I,3.0,1.8740234375,0.4633706478991942
ACO1,1.0,1.89208984375,0.4631467224981066
KCNJ8,0.0,1.890625,0.46256797211972317
ACSM3,0.0,1.91015625,0.4623714157028977
ALDH7A1,0.0,1.85302734375,0.46228653479128407
NIT2,0.0,1.8681640625,0.4620608043431044
ELL2,3.0,1.9423828125,0.4619698235276586
FGGY,3.0,1.88623046875,0.4618762263457523
CDC37,0.0,1.8994140625,0.46183095415645287
CLUH,0.0,1.8125,0.46179083950785416
DYNLL2,1.0,1.81103515625,0.4616416545763516
RTKN,0.0,1.8681640625,0.4616175078368019
PNKD,3.0,1.85888671875,0.46160356374483386
PDIA3,1.0,1.85302734375,0.4613510380648966
RPN2,1.0,1.9052734375,0.46132694491957116
MLXIPL,0.0,1.8046875,0.4612760533973446
SLC10A1,1.0,1.8935546875,0.4610154890554425
CYP8B1,1.0,1.8544921875,0.4609353800391176
SMDT1,3.0,1.884765625,0.46086254397378196
MGAT4B,1.0,1.8427734375,0.46046642182028524
AP2S1,0.0,1.8017578125,0.4599108365391062
PIN4,0.0,1.8681640625,0.459805622169186
ADCY1,0.0,1.8935546875,0.45948399284942076
ABCG5,0.0,1.876953125,0.4593658063454665
OTC,0.0,1.8876953125,0.45935674323669196
MMAB,0.0,1.85888671875,0.4593031639271257
ABCA1,1.0,1.890625,0.45885086410105774
CNPY2,0.0,1.8076171875,0.4585315949848513
SUCLG2,1.0,1.8603515625,0.4581695287830017
EIF4G2,0.0,1.8515625,0.4579168119193083
C2orf72,3.0,1.86376953125,0.4578752236362858
MMADHC,3.0,1.94384765625,0.4577873309635752
PTGR1,0.0,1.8408203125,0.4577482638239248
CHCHD1,3.0,1.85888671875,0.45762931779637556
C14orf2,3.0,1.83935546875,0.4574368527687887
COX6C,1.0,1.7607421875,0.4574312783866195
MRPL34,0.0,1.8798828125,0.45736070511510724
USMG5,3.0,1.798828125,0.457277654780544
CRY2,3.0,1.927734375,0.4572447806722645
C1orf43,1.0,1.857421875,0.45697763612132425
LGALS8,0.0,1.8740234375,0.4569345663136669
SHMT1,0.0,1.8681640625,0.45681187345352126
ENOSF1,3.0,1.916015625,0.4567126597612971
PLIN2,1.0,1.8935546875,0.4566373181699802
OXA1L,1.0,1.86962890625,0.45659325156189984
AGXT2,1.0,1.8427734375,0.4565035505813354
NGFRAP1,3.0,1.84716796875,0.45608703860077976
RAB17,3.0,1.837890625,0.45603854289897405
CHRD,3.0,1.916015625,0.4558295348139224
TTC38,3.0,1.8427734375,0.4552908067752977
HINT1,0.0,1.728515625,0.4548825953638998
SLCO2B1,3.0,1.8349609375,0.4547840299509624
NFE2L1,3.0,1.9052734375,0.45459228058632584
ALAD,0.0,1.9189453125,0.4545753091329325
GUCD1,1.0,1.8515625,0.4545377653876493
HDGF,0.0,1.83203125,0.45452377128947
NMRK1,0.0,1.8486328125,0.4543889179813102
NAMPT,3.0,1.98681640625,0.4543364806699909
SIK1,1.0,1.8798828125,0.45408453143281197
FAM20A,0.0,1.8876953125,0.45398392710196345
MPDZ,1.0,1.9189453125,0.4539600802892085
SLC25A1,3.0,1.8603515625,0.45384528163111687
ATPIF1,0.0,1.8681640625,0.4535412219266694
UGT2B4,0.0,1.8154296875,0.4535375921514985
