symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GRAMD1B	0.4649291623946806	No data	0.7626675327604571	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04211271730788502	No data	No data	No data	1	0	0	0	0	0.8460650000000001	No data	-0.41423055708769996	-0.2125810985050755	0	No data	No data	0	0.5	0
AS3MT	0.4646965044716118	No data	0.7479768343473697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3282725932294248	No data	No data	No data	0	0	1	1	0	0	No data	0.4664092664092665	-0.3074028175658705	0	No data	No data	0	1	0
SORCS3	0.4643189488069072	No data	0.7404729050194182	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08401265883660597	No data	0.42859121231619285	No data	1	0	0	0	0	0.6194749999999999	No data	-0.6720353006067292	-0.1250770947412433	0	No data	No data	-0.030277500000000047	0.5	0.5
KCNG2	0.46079933315074845	No data	0.7579799131103272	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.38840999999999964	No data	0.9652509652509653	-0.7069835791535952	0	No data	No data	0	0.5	1
EMX1	0.46040692708109926	No data	0.7519611710198075	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10746527805113427	No data	No data	No data	0	0	0	0	0	0.2586199999999998	No data	0.5350248207391064	-0.6130047922524825	0	No data	No data	0	0.75	0.5
CHRM4	0.4599119544783987	0.6515586912965428	0.37613559267001073	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1536656484586702	No data	0.4053074627676678	1	1	0	1	1	0	0.80167	1	-0.7973524544953117	-0.6917897689182095	0	255	No data	0	0.5	0.5
SATB2	0.4597723971836116	No data	0.7420435715800267	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2849421968558751	No data	No data	No data	0	0	0	0	0	0.9795349999999999	No data	-0.9983452840595698	-0.8716279954642572	0	No data	No data	0	0.75	0
CALN1	0.4591969460527007	No data	0.7460676762177654	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18552863580991805	No data	No data	No data	1	0	0	0	0	0.17624500000000012	No data	-0.12200772200772203	No data	0	No data	No data	0	0.5	0.5
KCNB1	0.457876555683454	No data	0.7458379032131675	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.146685257980384	No data	No data	1	1	0	0	1	0	0.6853149999999999	No data	-0.8798676227247656	-0.30525744666473287	0	No data	No data	-0.13752999999999993	1	0
VSIG2	0.45756769850036544	No data	0.7526641194984899	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.09786000000000002	No data	0.4868174296745724	No data	0	No data	No data	0	1	0
TSNARE1	0.4572625583999661	No data	0.7391881833942965	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2594800761854168	No data	No data	No data	0	0	0	0	0	No data	No data	0.11748483177054614	No data	0	No data	No data	0	-1	-1
CARMIL1	0.45718735748281236	No data	0.7514305566074767	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.47483500000000023	No data	-0.5601765030336459	No data	0	No data	No data	0	-1	0
SRPK2	0.456204087799337	No data	0.7489012564444592	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	1	0.5493549999999999	1	-0.8478764478764479	No data	0	No data	No data	0	0.5	-1
ZDHHC2	0.45549699330734816	No data	0.7446762793478781	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09163374686333166	No data	No data	No data	1	0	0	1	0	0.7547699999999999	No data	0.6002206287920573	-0.6715325535361185	0	No data	No data	-0.032697499999999914	0.5	-1
SNX19	0.45479837979644544	No data	0.738104396928453	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.200088071700951	No data	No data	No data	0	0	0	0	0	0.09273999999999986	No data	-0.14837286265857696	No data	0	No data	No data	0	-1	-1
MAN2A1	0.4547037155312856	No data	0.7479530849854638	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.042830000000000014	No data	-0.3644787644787645	-0.8874896689066736	0	No data	No data	0	-1	-1
NEGR1	0.4544249476987411	No data	0.7351742839343157	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.24640498268637034	No data	No data	No data	0	0	0	0	0	0.7033900000000003	No data	-0.7626034197462769	-0.7723181045531998	0	No data	No data	0	0.5	0
FOXP1	0.45136245151962906	No data	0.7188059447059841	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.152353869950763	No data	0.4053074627676678	No data	0	0	0	0	0	0.859675	No data	-0.9024820739106454	-0.9249791231689571	0	No data	No data	0	-1	-1
CNTN4	0.4498072776053175	No data	0.7322238300820152	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1534997263390084	No data	No data	No data	1	1	0	0	0	0.756335	No data	-0.399669056811914	No data	0	No data	No data	-0.11062249999999985	0.5	0
SPATS2L	0.44869681261435956	No data	0.7362483934170561	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669727	No data	No data	No data	0	0	0	0	0	0.4713250000000002	No data	-0.4070601213458356	No data	0	No data	No data	0	-1	-1
PRKD1	0.4468072243054406	No data	0.7319243025359625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	0.6655700000000003	0	-0.34704908990623273	-0.7703862422732768	0	No data	No data	-0.21600999999999998	-1	0
