symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
OPLAH	0.10318393423466266	No data	0.16805792704641012	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.6273299999999999	No data	0.3374517374517374	-0.5333810177972056	No data	No data	No data	No data	0.5	0
MED24	0.10316459786393868	No data	0.16665827589021362	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.7118299999999997	No data	-0.3498069498069498	-0.8904733750639132	0	No data	No data	No data	-1	-1
ZNF461	0.10303051183446246	No data	0.16947736854135148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.3263099834528407	No data	0	No data	No data	0	-1	-1
ABCA13	0.10266761815777034	No data	0.16888043599883543	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.17164920022062868	-0.5333810177972056	0	No data	No data	0	1	0.5
KAT6B	0.10247568733543569	No data	0.16564116354430597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04327285191332719	0.034196320351135574	No data	No data	0	0	1	1	0	0.49590000000000034	1	-0.9950358521787093	-0.7954310273696863	0	No data	No data	0	-1	-1
VCPIP1	0.1017877597971288	No data	0.1674331358059545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.77087	No data	-0.9778268063982349	-0.5386742485595083	0	No data	No data	No data	0.5	-1
UMPS	0.10131948066825648	No data	0.1581369184760196	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17051867441653362	No data	No data	1	0	0	1	1	1	0.4375	No data	-0.38841698841698846	No data	0	255	No data	No data	-1	0
ZIC2	0.10098216990348403	No data	0.16103244286701202	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.051674117796987794	0.07854490012028519	No data	No data	0	0	0	0	0	0.906015	No data	-0.6668505239933811	-0.9634839736444939	0	No data	No data	-0.11654249999999991	1	0.5
EMB	0.10095003127925048	No data	0.16605513600536947	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.13910645339216765	-0.7505064916695131	0	No data	No data	0	0.5	-1
HP1BP3	0.09996677161581743	No data	0.15965873697308686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09558023095782708	No data	No data	No data	0	0	0	0	0	0.5207949999999997	No data	-0.8711527854384997	-0.1832099339027185	0	No data	No data	No data	-1	-1
PLD2	0.09979919591691783	No data	0.15656154391107613	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15201110619509636	No data	No data	No data	1	0	1	1	0	0.5016100000000001	1	-0.061665747380033054	0	0	No data	No data	0	0.5	-1
GPRC6A	0.09971791674372701	No data	0.055179028710538286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7511682198753861	No data	No data	No data	1	0	0	0	0	0.006479999999999819	No data	0.6247104247104247	-0.8150171068459111	0	No data	No data	0	No data	No data
PCDHGA3	0.09958126848447206	No data	0.16380362514236355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.24356000000000008	No data	-0.2113623827909542	No data	0	No data	No data	-0.44206	-1	0
TNFRSF21	0.09944564343383991	No data	0.07403680687246535	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7253566525719404	No data	No data	No data	1	0	0	0	0	0.45037999999999984	No data	-0.5634859349145063	-0.8440470867797075	0	No data	No data	0	0.5	-1
MDH1	0.09943991502372185	No data	0.14257665227477495	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3645745944355285	0.12445773463281667	No data	No data	0	0	0	1	0	0.8203600000000002	No data	-0.4725868725868726	-0.7715606430644179	0	No data	No data	0	0.5	-1
SELENOF	0.09926897746448139	No data	0.1610251957671641	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04529468721081239	No data	No data	0	0	0	0	0	0.5454549999999998	No data	0.5032542746828461	-0.3959761252337185	No data	No data	No data	0	-1	-1
DDX51	0.09910831281172632	No data	0.16302564897368801	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.47335907335907335	0	-1	No data	No data	0	-1	-1
SLC15A1	0.09856327931125705	No data	0.16212911025150034	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.25847499999999995	No data	0.26023166023166033	-0.537511591776279	0	No data	No data	0	1	0
NNAT	0.0985373322037952	No data	0.14227801740779128	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39616823644357313	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.32322118036403746	-0.5867397553192407	0	No data	No data	No data	0.75	0
MAPKAPK3	0.09816997164520296	No data	0.15890688659936314	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05150524813098457	No data	No data	No data	0	0	1	1	0	0.7382199999999998	No data	-0.0455598455598456	-0.6481142001925163	0	No data	No data	-0.2081150000000001	0.5	-1
XNDC1N	0.09717227856810244	No data	0.15984101965201197	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	-1	0
PMF1	0.09715750834087487	No data	0.1598167237497718	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.428792057363486	No data	-1	No data	No data	No data	-1	-1
MERTK	0.09715322222947502	No data	0.07747628951916874	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6993947406577062	0.025274380978949344	No data	0.01	1	0	1	1	1	0.05405500000000032	1	-0.3067843353557639	-0.8099055368146652	0	No data	No data	0	0.5	-1
TREML4	0.0970980428112824	No data	0.15819908047496523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	0	0	0	0	No data	0.5345835631549918	No data	0	No data	No data	0	0.5	1
MAPK8IP1	0.09707163201727893	No data	0.14318780020495106	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32975327026722057	No data	No data	No data	1	0	0	0	0	0.6694800000000001	No data	-0.8108108108108107	-0.8704540625647533	0	No data	No data	0	0.75	-1
CCNY	0.09698510433367802	No data	0.14769927386116055	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2279740491043579	0.019582016972648837	No data	No data	0	0	1	0	0	0.9120249999999999	No data	-0.34848317705460563	-0.6848120383535657	0	No data	No data	-0.3475075	-1	-1
OR5G3	0.09654567288057322	No data	0.15881030087613984	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	0	0.75	0.5
OLA1	0.09648031112813563	No data	0.156769571912211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03866427688579195	No data	No data	0	0	1	1	0	0.9747450000000001	No data	-0.6964147821290678	-0.7870238421713857	0	No data	No data	No data	-1	-1
CRY2	0.09644317870769985	No data	0.11751868125007323	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6426081761438038	0.033318009143304114	No data	No data	0	0	1	1	0	0.7217550000000003	No data	-0.573634859349145	No data	0	No data	No data	-0.26644250000000014	-1	-1
PGM2L1	0.09630200349514374	No data	0.15515084157242728	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039346632178752144	0.04768544126562052	No data	No data	0	0	0	0	0	0.6623800000000003	No data	-0.4849420849420849	No data	0	No data	No data	0	0.5	0
ZNF277	0.09613630298097049	No data	0.1581369184760196	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.3666649999999997	No data	0.3157198014340872	No data	0	No data	No data	No data	-1	-1
CEACAM21	0.0959962642402963	No data	0.1579065653811865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.629453943739658	-0.6886822587181635	0	No data	No data	0	0.5	0.5
MMAB	0.0958517805142259	No data	0.15592109957976474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	0	0	0	0	0	0.07999999999999971	No data	-0.16359624931053507	-0.5346493706516381	0	No data	No data	No data	0.5	-1
MPI	0.0957183122361333	No data	0.15684142464248454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	1	1	0	0.23168000000000005	0	0.1339216767788196	-0.8687713404575944	0	No data	No data	No data	-1	-1
C6orf118	0.09551894933734222	No data	0.15712141860982812	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.4986210700496414	-0.1802968207566119	0	No data	No data	No data	0.75	0.5
PPP2R3A	0.09527769982541345	No data	0.15528074583720144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.028876712886552	No data	No data	No data	0	0	0	0	0	0.27826000000000023	No data	-0.1351351351351351	0	0	No data	No data	0	0.75	0
SH2D4B	0.09497939076750625	No data	0.15623388573280375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0.5842950000000002	No data	0.09972421400992837	No data	0	No data	No data	0	No data	No data
ADARB1	0.09493757920509308	No data	0.1397627755224443	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.30353846995381584	0.05514344403212828	No data	No data	0	0	0	0	1	0.7432250000000004	No data	-0.8688361831218974	-0.5726934850965706	0	No data	No data	0	0.5	-1
TRUB1	0.09480958199097682	No data	0.15535031799574162	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012084903875566651	No data	No data	0	0	0	0	0	0	No data	0.07534473248758955	-0.13173594722701215	0	No data	No data	No data	-1	-1
CEP170B	0.0946668911657554	No data	0.15571984761698765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.028314999999999913	No data	-0.4616657473800331	-0.1250770947412433	0	No data	No data	0	-1	0
HS2ST1	0.09425966818361171	No data	0.15298037140347084	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04139250659189204	No data	No data	0	0	0	0	0	0.8735950000000002	No data	-0.4592388306674021	-0.7623991779977665	0	No data	No data	0	-1	-1
SPNS1	0.09425531555406043	No data	0.14475161564563707	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20582442684650318	No data	No data	No data	0	0	0	0	0	0.6780299999999997	No data	-0.5003861003861003	No data	0	No data	No data	0	-1	-1
PEMT	0.0939927213011596	No data	0.1454154862272069	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18390806308659188	No data	No data	No data	0	0	0	0	0	0	No data	0.5222283507997794	-0.7993642822026406	0	No data	No data	No data	0.5	-1
CARD11	0.09392621937191545	No data	0.15099239226756014	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07018212980135015	No data	No data	No data	0	0	0	0	0	0.6057200000000001	No data	-0.83430777716492	-0.3045562729804907	0	No data	255	0	0.5	0
PSMC3	0.0936698678765407	No data	0.12645622575663368	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5420808849531095	0.023379750405504118	No data	1	0	0	1	0	0	0.9658299999999997	No data	-0.8445670159955874	-0.2968332104456023	-1	No data	No data	0	-1	-1
TPT1	0.09356968334981813	No data	0.14950948163780148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0881108487272427	No data	No data	No data	0	0	0	0	0	No data	No data	-0.6659680088251516	-0.022023425318627998	-1	No data	No data	No data	0.5	-1
C17orf107	0.09302968229977199	No data	0.15150693635676332	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.793381136238279	No data	0	No data	No data	No data	0.5	0
SST	0.09248844754228189	No data	0.03195314490986213	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7131173096414511	0.0686126302469696	No data	No data	0	1	0	0	0	0.8275849999999998	No data	0.7033645890788749	-0.32329516996961793	0	No data	No data	No data	0.75	0
EDDM3A	0.09239496367117545	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.973303916161059	-0.4037415508730993	0	No data	No data	-0.2176874999999999	1	0.5
KLHL3	0.09232696004706974	No data	0.13477278492215064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34196107365653683	No data	No data	No data	0	0	0	0	0	0.8807499999999997	No data	-0.8184225041367899	-0.8338228743946382	0	No data	No data	-0.43355999999999995	0.5	0
LY75	0.09185883451398585	No data	0.15049287685166662	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.2	0	0	0	0	0	0	No data	-0.13270821842250413	0	0	No data	No data	0	1	0
CCDC152	0.09149673430740615	No data	0.14824203634539662	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04526287918899679	No data	No data	0	0	0	0	0	0	No data	0.9027027027027028	No data	0	No data	No data	No data	1	0
PCCB	0.09126550834639334	No data	0.14031735077943247	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17940375576850942	0.03767816649720937	No data	No data	0	0	0	0	0	0.62894	No data	-0.21654715940430225	-0.7187008634551647	0	No data	No data	0	0.5	-1
CKAP2	0.09121308982815639	No data	0.13696809452583586	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26141024297299703	No data	No data	No data	0	0	0	0	0	0	No data	0.02426916712631	No data	0	No data	No data	0	0.5	-1
BAD	0.09098989197767852	No data	0.05035157697152153	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6854178445783716	No data	No data	No data	0	0	1	1	0	0	No data	0.9199117484831771	-0.7067943965587522	0	255	No data	No data	-1	-1
TMEM259	0.09083828135586663	No data	0.10722324285198025	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6130813224247194	No data	No data	No data	0	0	0	0	0	0.0645150000000001	No data	0.003088803088802994	No data	0	No data	No data	0	-1	-1
CALB1	0.09070689923409067	No data	0.05516453451084242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11371380978217033	No data	No data	0.5696018765757399	0.058219287980155764	No data	No data	0	0	0	0	0	0.9233699999999999	No data	-0.5533370104798676	-0.8363844445477298	0	No data	No data	0	0.5	0
LINGO1	0.09067251076989652	No data	0.12923862771202538	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3982153491893496	No data	No data	0.2	1	0	0	0	0	0.9193550000000001	No data	-0.6314396028681744	0	0	No data	No data	0	1	0
CEP57	0.09060720995257111	No data	0.14904198028548618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3799999999999997	No data	-0.3795918367346939	-0.7830206469746916	0	No data	No data	0	-1	-1
SDHAF3	0.09047485992961797	No data	0.14548909864391227	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0667035180712751	No data	No data	No data	0	0	0	0	0	0.12000000000000029	No data	0.8847214561500276	0	0	No data	No data	No data	-1	-1
DLL1	0.0903767894059505	No data	0.13685068244942453	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23624547066835072	No data	No data	No data	1	0	0	0	0	0.42600499999999997	No data	-0.9333701047986762	-0.9682791249571693	0	No data	No data	0	0.5	0
NR1H3	0.09018102427705812	No data	0.11616221439491134	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5965019180606987	No data	No data	0.2	0	0	1	1	1	0.5749450000000003	1	-0.6248207391064534	-0.9270816380848329	0	255	No data	-0.07718000000000007	0.5	-1
MMUT	0.09009444429807446	No data	0.14282365155534207	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10749736328767487	No data	No data	No data	0	0	0	0	1	0.7399999999999999	No data	0.3628240485383343	-0.9510326955978295	0	No data	No data	0	0.5	-1
CHSY3	0.08984528761582164	No data	0.14778867589665962	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5691600000000001	No data	-0.13303916161059015	-0.21609528753453566	0	No data	No data	-0.044785000000000075	0.5	0
MLH1	0.089800757895671	No data	0.14556233964675044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.043061764830823156	No data	No data	No data	0	0	0	0	0	0.4378300000000003	No data	-0.5200220628792057	-0.7833923999764403	0	No data	255	0	-1	-1
RRAS2	0.08976801309126836	No data	0.14598975547803186	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	1	1	No data	0.44875896304467733	-0.6348509697180285	0	No data	No data	-0.14215750000000008	-1	-1
SULT2B1	0.0893778273487516	No data	0.1464118084554258	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	1	0	No data	-0.20099282956425812	0	0	255	No data	0	0.5	0
SELENOP	0.08921755552475542	No data	0.07194302007877484	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6284645002935502	0.13848521373435177	No data	No data	0	1	0	0	0	0	No data	0.4113623827909543	-0.9060048224468605	0	No data	No data	No data	0.75	-1
SH3D19	0.08919604884054128	No data	0.14672072741003742	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.5338113623827909	No data	0	No data	No data	0	-1	0
ARL5B	0.0889698930628561	No data	0.1446557999267726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03385836803364723	No data	No data	No data	No data	No data	0	0	0	1	No data	-0.6057363485934915	No data	0	No data	No data	-0.4972075	-1	-1
RAPGEF2	0.0888610959441972	No data	0.04605233463435871	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6732833583548703	No data	No data	No data	1	0	0	0	0	0.24397499999999966	No data	-0.826034197462769	-0.9207241188529325	0	No data	No data	-0.07981999999999996	-1	-1
CISH	0.0888608433720321	No data	0.06478955276087801	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6498597583865561	No data	No data	No data	0	0	0	0	0	0.5348849999999998	No data	-0.021952564809707642	-0.26813470268884254	0	No data	No data	0	0.5	0
ADGRE3	0.08884859003906383	No data	0.14462935707120247	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	0	0	0	No data	No data	0.4729178157749587	No data	0	No data	No data	0	0.5	0.5
TMEM126B	0.08860710669074708	No data	0.14358916271227914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04325599163102005	No data	No data	0	0	0	0	0	0	No data	0.86276889134032	-0.3496812460469434	0	No data	No data	0	-1	-1
HGF	0.08834677594704912	No data	0.0531647380727422	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6563405590951955	0.03439987429244344	No data	0.7	No data	No data	0	1	1	0.5329650000000001	No data	-0.7185879757308329	-0.9199640400830769	0	255	No data	0	1	0
MON1A	0.08799417006298454	No data	0.0926302742440635	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	0	0	0	0	0	0.7117100000000001	No data	-0.19635962493105352	-0.1555175632476158	0	No data	No data	0	-1	-1
GLT1D1	0.08745314098100031	No data	0.14182988392981957	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.035074018601352744	No data	No data	0	1	0	0	0	0.20519999999999997	No data	0.05129619415333697	No data	0	No data	No data	0	0.5	0
ATG5	0.08725364839029923	No data	0.08919409808666574	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.604792741103784	0.012084903875566651	No data	No data	0	0	0	0	0	0.836365	No data	-0.38190843905129623	-0.84418445722579	0	No data	No data	No data	-1	-1
CEACAM4	0.08693038024351693	No data	0.1429938746071765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.6488692774407061	-0.5055829510709	0	No data	No data	0	1	0.5
USP44	0.08667759154939192	No data	0.14257805640037047	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.009830000000000182	No data	0.12233866519580805	-0.5355295720609162	0	No data	No data	0	1	0
BGLAP	0.08666819934720242	No data	0.08745569095176821	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6034934210150287	No data	No data	No data	0	1	0	0	0	0	No data	0.8436845008273579	No data	0	255	No data	No data	0.75	0
MYBPC3	0.08656799364589615	No data	0.13840814190422865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07979268534000093	No data	No data	No data	No data	No data	0	0	0	0.47802000000000006	No data	-0.09189189189189184	-0.9648466307294074	0	No data	No data	0	1	0.5
CALHM2	0.08644566382541874	No data	0.04244708816694609	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6579239043184477	No data	No data	No data	0	0	0	0	0	0.6130049999999997	No data	0.40375068946497517	0	0	No data	No data	0	-1	0
PLA2G1B	0.08643278243730879	No data	0.03591203626154163	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6659867746736177	No data	No data	No data	0	1	1	1	0	0	No data	0.5756205184776613	-0.654915958080677	0	No data	No data	0	1	0
MCF2L2	0.08619060524018511	No data	0.14086510470368882	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	No data	No data	-0.27280750137892995	No data	0	No data	No data	0	0.5	0.5
ARID1A	0.08582857215799981	No data	0.13812679708502248	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04164832572637613	0.042583370714175846	No data	No data	0	0	0	0	0	0.8183799999999998	No data	-0.9835631549917264	-0.9125117573906019	0	No data	255	0	-1	-1
MYC	0.08574623964590346	No data	0.034374167703029895	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6622625565690665	No data	No data	No data	0	0	1	1	0	0.5044049999999999	No data	-0.9873138444567016	-0.9486217970840513	-1	255	No data	0	0.5	0
NCKIPSD	0.08549927281586804	No data	0.12867328484996624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23933053414307498	No data	No data	No data	1	0	0	0	0	0.4182850000000002	No data	-0.14373965802537236	No data	0	No data	No data	No data	0.5	-1
SIMC1	0.08411708289263742	No data	0.1383662140873737	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.006734999999999758	No data	-0.1398786541643684	No data	0	No data	No data	0	0.5	-1
SCRN1	0.0839688556508373	No data	0.03231689270426076	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6462554360781536	0.035643651222187586	No data	No data	0	0	0	0	0	0.3961350000000003	No data	-0.5395477109762824	0	0	No data	No data	0	0.5	-1
CEACAM19	0.08394240681196886	No data	0.1328687250296072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10420320337526706	No data	No data	No data	0	0	0	0	0	0	No data	0.681412024269167	No data	0	No data	No data	0	-1	-1
ASCC2	0.0836329808420307	No data	0.13544214518185527	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	No data	No data	0	0	0	0	0	0.346105	No data	-0.5779371207942636	-0.5228114106769374	0	No data	No data	No data	-1	-1
ARL4C	0.08347429610592552	No data	0.1365891799102867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.014393974434808412	No data	No data	1	0	0	0	0	0.7761200000000003	No data	-0.2932156646442361	No data	0	No data	No data	-0.17910499999999985	0.5	-1
TXNL1	0.08334349365538098	No data	0.1318848337504993	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09118961964174316	0.02922317102387992	No data	No data	0	0	0	0	0	0.9307949999999998	No data	-0.4683949255377827	0	0	No data	No data	0	-1	-1
CLDN8	0.08331288501686857	No data	0.04813554292698993	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.625047419576128	No data	No data	No data	1	0	0	0	0	0.1333350000000003	No data	0.8963044677330392	No data	0	No data	No data	0	0.5	0
