symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
CXXC1	0.019065233902020418	0.03136086208647767	No data	No data	No data	No data	No data	No data	CXXC finger protein 1
PDIA5	0.018922044754730874	0.031125326811982466	No data	No data	No data	No data	No data	No data	protein disulfide isomerase family A member 5
C1orf115	0.018868130947124185	0.0310366426923121	No data	No data	No data	No data	No data	No data	chromosome 1 open reading frame 115
ORM2	0.018827723471462172	0.03097017546311305	No data	No data	No data	No data	No data	No data	orosomucoid 2
MRPL33	0.018770989993333292	0.03087685319954001	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein L33
TMEM160	0.018714617234773166	0.030784124292267012	No data	No data	No data	No data	No data	No data	transmembrane protein 160
SNRPC	0.018695748297025784	0.03075308632244954	No data	No data	No data	No data	No data	No data	small nuclear ribonucleoprotein polypeptide C
ITFG1	0.018688787235424123	0.03074163590468981	No data	No data	No data	No data	No data	No data	integrin alpha FG-GAP repeat containing 1
MUC3A	0.01867551220457697	0.03071979948696051	No data	No data	No data	No data	No data	No data	mucin 3A, cell surface associated
DNAJC30	0.018615214211320178	0.030620613866666747	No data	No data	No data	No data	No data	No data	DnaJ heat shock protein family (Hsp40) member C30
CXCL8	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	C-X-C motif chemokine ligand 8
EPGN	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	epithelial mitogen
MTHFD2L	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
CXCL3	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	C-X-C motif chemokine ligand 3
CXCL6	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	C-X-C motif chemokine ligand 6
EREG	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	epiregulin
PF4V1	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	platelet factor 4 variant 1
CXCL1	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	C-X-C motif chemokine ligand 1
PF4	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	platelet factor 4
CXCL5	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	C-X-C motif chemokine ligand 5
CXCL2	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	C-X-C motif chemokine ligand 2
AREG	0.018590627455370327	0.03058017052007788	No data	No data	No data	No data	No data	No data	amphiregulin
TSPAN15	0.01853404680118088	0.030487099640280815	No data	No data	No data	No data	No data	No data	tetraspanin 15
TAT	0.018520179749667444	0.030464289393509446	No data	No data	No data	No data	No data	No data	tyrosine aminotransferase
RRAGA	0.018497431011367558	0.03042686944638839	No data	No data	No data	No data	No data	No data	Ras related GTP binding A
EIF5A2	0.01849684725145476	0.03042590920565854	No data	No data	No data	No data	No data	No data	eukaryotic translation initiation factor 5A2
