symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
STX4	0.028380538157489192	0.045164003252748816	No data	No data	No data	0.030396539880581056	No data	No data	syntaxin 4
PDCD1LG2	0.028337572034920443	No data	No data	No data	No data	0.21725070177405795	0.06326027765783301	No data	programmed cell death 1 ligand 2
TLR1	0.028336053623108964	No data	No data	No data	No data	0.23305328282785534	No data	No data	toll like receptor 1
TDO2	0.02832745437522231	No data	No data	No data	No data	0.09878875461188842	0.20828536862585334	No data	tryptophan 2,3-dioxygenase
SYNGR1	0.028321075531398596	0.04658601874204048	No data	No data	No data	No data	No data	No data	synaptogyrin 1
SLC7A6OS	0.028282093877085437	0.046521896880693255	No data	No data	No data	No data	No data	No data	solute carrier family 7 member 6 opposite strand
RAMP3	0.028225644332517168	No data	No data	No data	No data	0.012158615952232422	0.22910555434327917	No data	receptor activity modifying protein 3
GLI1	0.028139399491410207	No data	No data	No data	No data	0.23143587725742404	No data	No data	GLI family zinc finger 1
CCDC116	0.028136588965236173	0.04628255234934049	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 116
CHP2	0.028129963371748154	No data	No data	No data	No data	No data	0.2313582687557728	No data	calcineurin like EF-hand protein 2
SLC17A4	0.028101282061102864	No data	No data	No data	No data	No data	0.2311223758650197	No data	solute carrier family 17 member 4
GAD2	0.02808806895603734	No data	No data	No data	No data	0.231013703092416	No data	No data	glutamate decarboxylase 2
CYBB	0.027984189149292814	No data	No data	No data	No data	0.22301434701384312	0.028579936430715276	No data	cytochrome b-245 beta chain
NOD1	0.02797655500872512	No data	No data	No data	No data	0.23009654321377257	No data	No data	nucleotide binding oligomerization domain containing 1
H4C3	0.02797104812712258	No data	No data	No data	No data	No data	0.2300512512033647	No data	H4 clustered histone 3
CARD14	0.027909427931411553	No data	No data	No data	No data	0.22493439511629978	0.018440213489618624	No data	caspase recruitment domain family member 14
CYP4F2	0.027906280374447947	No data	No data	No data	No data	No data	0.2295185610276976	No data	cytochrome P450 family 4 subfamily F member 2
FCGR1A	0.027900650326789997	No data	No data	No data	No data	0.1895662145193268	0.15962416601567642	No data	Fc gamma receptor Ia
CPTP	0.027856792692321355	0.037640320103839074	No data	No data	No data	No data	0.1636397724471081	No data	ceramide-1-phosphate transfer protein
BDNF	0.027812752763044082	No data	No data	No data	No data	0.21951874107769825	0.03692236342164281	No data	brain derived neurotrophic factor
OGA	0.027803993202540483	No data	No data	No data	No data	0.22867728787366987	No data	No data	O-GlcNAcase
CXCL13	0.02780339352651172	No data	No data	No data	No data	0.18549817617343714	0.1726967183702899	No data	C-X-C motif chemokine ligand 13
PRSS22	0.02779711700869272	No data	No data	No data	No data	No data	0.22862073378992565	No data	serine protease 22
TBK1	0.027780085743800087	No data	No data	No data	No data	0.2284806581023676	No data	No data	TANK binding kinase 1
GJD4	0.027776711993334497	0.04569058205713696	No data	No data	No data	No data	No data	No data	gap junction protein delta 4
TLR10	0.02777140094562734	0.04263377798846622	No data	No data	No data	0.01823792392834863	0.052855612001380975	No data	toll like receptor 10
CHGB	0.027759553529650934	No data	No data	No data	No data	0.22831178843636435	No data	No data	chromogranin B
PLA2G2A	0.02774160839496383	No data	No data	No data	No data	0.13070512148649852	0.195487916145087	No data	phospholipase A2 group IIA
ACSF2	0.027731902321966286	No data	No data	No data	No data	0.07599134970145263	0.2090865303260048	No data	acyl-CoA synthetase family member 2
MOGAT2	0.027700016897188994	0.04277837574818209	No data	No data	No data	No data	0.055720973989841244	No data	monoacylglycerol O-acyltransferase 2
