symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
PCDH10	0.21938983997605296	0.3608796278095636	No data	No data	No data	No data	No data	No data	protocadherin 10
TDRD1	0.21729244568106149	0.35742957345595705	No data	No data	No data	No data	No data	No data	tudor domain containing 1
ERP44	0.21635094007076094	0.355880868218454	No data	No data	No data	No data	No data	No data	endoplasmic reticulum protein 44
NGLY1	0.2162747869379858	0.35575560209758245	No data	No data	No data	No data	No data	No data	N-glycanase 1
SCFD2	0.21564868791000355	0.35472571673819286	No data	No data	No data	No data	No data	No data	sec1 family domain containing 2
SLC27A6	0.21472381395004872	0.3532043693026157	No data	No data	No data	No data	No data	No data	solute carrier family 27 member 6
TMEM161B	0.2125242506559797	0.3495862547035356	No data	No data	No data	No data	No data	No data	transmembrane protein 161B
MAP2K5	0.2102753651564483	0.3458870088216579	No data	No data	No data	No data	No data	No data	mitogen-activated protein kinase kinase 5
ADO	0.21006278843348616	0.34553733625399513	No data	No data	No data	No data	No data	No data	2-aminoethanethiol dioxygenase
FAM120A	0.20961507762338444	0.3448008859674483	No data	No data	No data	No data	No data	No data	family with sequence similarity 120A
APBA1	0.20575186466387044	0.33844619399479053	No data	No data	No data	No data	No data	No data	amyloid beta precursor protein binding family A member 1
EPHB3	0.20337812062902824	0.33454156530322243	No data	No data	No data	No data	No data	No data	EPH receptor B3
GPC6	0.2024054884996038	0.3329416593052937	No data	No data	No data	No data	No data	No data	glypican 6
ZNF420	0.20065356992960867	0.33005988628626276	No data	No data	No data	No data	No data	No data	zinc finger protein 420
FAM120AOS	0.20031190516555247	0.3294978736930556	No data	No data	No data	No data	No data	No data	family with sequence similarity 120A opposite strand
STOML1	0.1916532669838923	0.31525507136147873	No data	No data	No data	No data	No data	No data	stomatin like 1
CUL9	0.19065563506084385	0.3136140426013504	No data	No data	No data	No data	No data	No data	cullin 9
EGR2	0.1870230403098988	0.30763870007023264	No data	No data	No data	No data	No data	No data	early growth response 2
