Gene,Annotation,Median_GSS,PCC
ZBTB3,13,0.86181640625,-0.03545902123773489
WNT7A,12,2.25,-0.03546546558889309
NSUN6,10,1.87255859375,-0.035471969208267035
PREX2,14,2.083984375,-0.03554386289446533
POMT1,2,2.0224609375,-0.03557829945623403
PRPH2,0,0.0,-0.03562595155420311
RAB9B,12,4.890625,-0.035699681760219135
CYP4F22,0,0.0,-0.03584213334576858
DNMT3L,0,0.0,-0.03587549275148981
RXRG,12,3.357421875,-0.03591301951710805
CCL20,0,0.0,-0.035935981009150554
M6PR,16,2.3203125,-0.03599182237578344
MBD6,11,1.8095703125,-0.036026026105888266
SIRT1,0,0.0,-0.03621352624870758
KISS1,0,0.0,-0.03626763889908717
GTF2H3,0,1.85693359375,-0.03628410142931176
HAVCR1,0,0.0,-0.036353693084589696
NXPH2,0,0.0,-0.03662151232817315
CREBL2,12,2.42578125,-0.036653423229103706
RNFT1,14,2.15234375,-0.036680777110272615
SLC5A10,0,0.0,-0.036701755459011914
NAT1,0,0.0,-0.036701755459011914
LCMT2,16,1.9052734375,-0.03673972073673706
MBOAT4,0,0.0,-0.036841227328474564
LZIC,16,1.9970703125,-0.03685249454698013
ZNF582,9,1.83935546875,-0.036922129417958596
CRYBB2,0,0.0,-0.03709369791919967
KRT20,0,0.0,-0.03719387371453372
ATF7,2,2.2294921875,-0.03722079819643085
POLL,4,1.958984375,-0.037366400463067995
BCL7C,12,2.224609375,-0.03756942601922266
FSTL1,14,2.552734375,-0.03765958427814056
GLRA3,12,5.33984375,-0.037687524150885686
TBX20,0,0.0,-0.03771204774121532
C1orf210,0,0.0,-0.03783704718654368
C1orf74,14,1.8515625,-0.037886460158901965
TMEM258,2,2.1396484375,-0.03793445485845048
HPGD,14,1.9365234375,-0.03794861837240112
SULF1,10,3.01171875,-0.03796694523112127
ASB5,14,1.8349609375,-0.038238893418473446
PRKG2,3,2.697265625,-0.03824408308072772
EHD4,14,2.357421875,-0.03831498968533179
LYSMD3,14,1.7265625,-0.03834483475735507
PLA2G4F,0,0.0,-0.038409116147828215
ENDOU,3,2.73046875,-0.0384140616224364
DDIAS,14,1.7451171875,-0.038562985378934704
RIPK3,0,0.0,-0.038627256313986016
RCC1,10,1.734375,-0.038749607019150166
C2orf49,12,2.078125,-0.03884921673999585
TSACC,0,1.7275390625,-0.03886553333837146
SLC25A43,0,0.0,-0.038929516500758314
FGFBP3,16,1.8818359375,-0.03900016865850958
TYK2,2,2.0283203125,-0.039004207546245166
MAPKAPK5,0,0.0,-0.03903253377667052
SLC35B2,2,2.29296875,-0.039084217427798426
BPIFB2,0,0.0,-0.039127622908717595
NMS,0,0.0,-0.039127622908717595
ALOX12B,16,2.255859375,-0.03920066462653274
FAM90A7P,0,0.0,-0.03923423612572364
THSD4,16,5.109375,-0.03927199184097925
XRCC6,13,2.1513671875,-0.03935796133147146
PKLR,0,0.0,-0.039390267309860616
SCGB1A1,0,0.0,-0.039390267309860616
TIGD4,0,0.0,-0.039390267309860616
TMEM243,2,2.0341796875,-0.03949028479152454
HUS1B,0,0.0,-0.039860157317116306
BSND,0,0.0,-0.03986371395416073
SLC25A30,13,1.86669921875,-0.03988410175400186
ISM1,7,1.8623046875,-0.039911839365771265
C4orf45,0,0.0,-0.040127330981150205
SH3GLB1,2,2.4326171875,-0.04016976062817987
SLC43A2,3,2.47265625,-0.040226905085082025
CCDC86,13,2.177734375,-0.04023154069626784
KCNJ2,13,2.017578125,-0.04024089600504609
TRIM66,4,2.09765625,-0.04024650772358853
TMIGD1,0,0.0,-0.040293654267339295
ABAT,0,2.224609375,-0.04029458660023526
GPR21,8,0.86328125,-0.04033635928531128
RNASE13,0,0.0,-0.040379015122093916
NR2F2,11,4.7109375,-0.040393117801216204
SLC27A5,0,0.0,-0.040412587471931195
RSPRY1,15,2.513671875,-0.040416891625050036
CD300LG,0,0.0,-0.04045123013545407
KLHL20,3,1.8125,-0.04057550357895218
GPR39,11,1.798828125,-0.040775377146145146
CNTROB,10,1.8408203125,-0.04080827736714109
CNGB3,0,0.0,-0.04083634088931096
SHQ1,14,1.7392578125,-0.040897578278766895
HPS3,15,2.03515625,-0.04100959952873693
PLAG1,0,0.0,-0.041039503898306594
MYH1,0,0.0,-0.04112443922042716
CCDC142,0,0.0,-0.04115156254796035
LMNTD2,0,0.0,-0.041163964011700034
MYCL,15,3.21875,-0.04121585299743373
GALP,0,0.0,-0.04123759959702687
SLC5A1,0,0.0,-0.041348972028194084
SLC38A10,12,2.453125,-0.04144621303092951
DYRK4,0,0.0,-0.04146096159141539
IL27,0,0.0,-0.041462982604734425
DNMT3A,2,2.3115234375,-0.04150259457282671
MYH9,14,2.52734375,-0.041523605053003634
UPF3B,12,2.30859375,-0.04153261014375309
SAXO1,0,0.0,-0.041633200509835995
SHC3,3,2.046875,-0.041639301352741735
RGS13,0,0.0,-0.04165032989463486
ETV3L,0,0.0,-0.04165693077452746
BPIFB6,0,0.0,-0.04167531374558929
ACTC1,0,0.0,-0.04173722049260268
DPEP2,0,0.0,-0.04185604747164634
ANKRD61,0,0.0,-0.041899125984556106
ADH6,0,0.0,-0.041940690908258235
TAF1A,4,1.8427734375,-0.041985396097697865
RPLP2,0,1.734375,-0.04200673327331701
CYB561A3,14,2.015625,-0.04204967762396713
ANP32B,2,2.5029296875,-0.04208260474469788
SERPINB7,0,0.0,-0.042178248461389685
POLE3,15,2.755859375,-0.04218655894326327
SHH,3,1.982421875,-0.04222077283695993
SMG6,16,2.107421875,-0.04227361064678986
CALHM2,16,2.392578125,-0.04228034176752665
TTC23L,0,0.0,-0.042401957953761706
UIMC1,14,2.16796875,-0.042585688962901214
CRYGS,0,0.0,-0.04275821122128664
LDOC1,10,1.8740234375,-0.04277481467538801
OSER1,2,2.09375,-0.04278097936575062
ACP3,0,0.0,-0.04288143974917919
NHLH1,0,0.0,-0.042886221447403935
CYP2R1,0,0.0,-0.0428953249431814
NTF4,0,0.0,-0.04299563316807784
TBCCD1,15,2.078125,-0.04303211226479131
ADRB3,7,1.8017578125,-0.043067712576524655
EPB41L3,3,2.21875,-0.04316354045653496
IL12A,2,1.921875,-0.043169524844811055
CCDC125,0,0.0,-0.043172349477559255
HTRA1,14,2.0234375,-0.04336893673838962
RADIL,4,1.9677734375,-0.0435932093040749
CEP120,15,2.1171875,-0.04363996009516973
TRIM69,0,0.0,-0.04366381126853714
CAPN8,0,0.0,-0.0437373693419937
AATF,14,1.8515625,-0.04380779043426506
PRAG1,7,2.30078125,-0.04384141001786026
GLOD4,2,2.728515625,-0.04392177326386038
SYTL3,0,0.0,-0.04395410202842616
HIPK4,0,0.0,-0.04399269986650916
RERG,15,4.609375,-0.044029640451828674
ARHGEF39,0,0.0,-0.04404602238629685
FBP2,3,1.8349609375,-0.04407752204914984
MAGEB18,0,0.0,-0.04413304807923057
TIMMDC1,14,2.125,-0.04428283033992811
JRKL,15,2.0703125,-0.04429095037434019
OLAH,0,0.0,-0.044522467207912905
MFSD6L,0,0.0,-0.04452268224646724
CNPY1,0,0.0,-0.04452271811586593
NR1I2,0,0.0,-0.04452275584407265
TPTE2,0,0.0,-0.04452275584407265
NUP98,14,2.01171875,-0.044533796060600206
FAM71D,0,0.0,-0.04456451088231829
RREB1,12,2.3046875,-0.0446738661223093
COMMD5,14,1.783203125,-0.04470859608969491
CDKL3,10,1.896484375,-0.04472783666047359
FGF3,0,0.0,-0.044775268670808235
SH2B2,0,0.0,-0.0447850993593667
FNDC8,0,0.0,-0.04488609287619754
RFLNB,3,3.017578125,-0.04498973449367988
CATSPERG,0,0.0,-0.04500651115155113
XKR5,0,0.0,-0.04508170991160023
SERPINA7,0,0.0,-0.04508170991160023
RTP3,0,0.0,-0.0452239059402531
MAPKAPK2,2,2.26953125,-0.045249409012152735
CCDC51,0,0.0,-0.04530358670557121
MAJIN,0,0.0,-0.04537352298955082
MOV10,14,2.029296875,-0.04539908991492955
SVOPL,0,0.0,-0.04541466632136678
CHST11,15,4.078125,-0.04544198843898042
MUC13,0,0.0,-0.04572605864867257
CRYGB,0,0.0,-0.045772819792058175
ASB14,0,0.0,-0.045841715216376214
ARSJ,3,1.9736328125,-0.04592604181431927
CC2D2A,13,1.890625,-0.04595602444909238
TMC3,0,0.0,-0.04596875420497229
OSBPL5,3,3.912109375,-0.046008478935712124
SSH1,3,1.876953125,-0.046084099440174976
PCDHAC2,0,0.0,-0.04613534599744771
CCDC194,0,0.0,-0.04616292608767455
AQP2,0,0.0,-0.046198390409241646
TEKT3,0,0.0,-0.04629048879523699
EXO1,0,0.0,-0.0464020550475625
KRTDAP,0,0.0,-0.04655037051673213
EFCAB1,12,2.3828125,-0.04662790929682267
ZKSCAN2,14,1.783203125,-0.04663056983829674
SLCO1B3,0,0.0,-0.046631490293396624
TMEM174,0,0.0,-0.04670115058657953
CEACAM16,0,0.0,-0.046712577101947046
IGFBP5,14,2.3828125,-0.04671386027333679
PLEKHG6,0,0.0,-0.046752536230740424
SLC38A8,0,0.0,-0.04699432012054611
SKAP2,16,2.208984375,-0.047087172918792726
DGLUCY,9,1.81689453125,-0.047131506756086676
ZHX3,16,2.337890625,-0.047220648599473725
GUCY2F,0,0.0,-0.04723332881192587
FRMD7,0,0.0,-0.047234943918347275
RPL24,0,1.734375,-0.04742114911465531
POLR3B,15,1.8876953125,-0.04757541070412078
ZNF334,4,1.8095703125,-0.04767202630195968
SH2D2A,0,0.0,-0.04770723638598852
BCL2,4,2.02734375,-0.04772014385637117
ACCSL,0,0.0,-0.04772510052930592
MS4A18,0,0.0,-0.04789159249959884
ABCA2,2,2.234375,-0.04791955460269981
C14orf28,4,1.8544921875,-0.04800547155784797
C6orf141,0,0.0,-0.04805920438896452
CCDC154,0,0.0,-0.04820033661504832
TMEM82,0,0.0,-0.0482109982298009
PCDH18,12,3.044921875,-0.04830126813098994
BHLHA15,0,0.0,-0.04835925331149832
CYP17A1,0,0.0,-0.04837087652570659
C19orf71,0,0.0,-0.048394904169305794
FOXO1,13,2.24609375,-0.04839817102095405
SPATA33,13,1.8056640625,-0.048529553323948954
STARD4,10,2.158203125,-0.04857623035049301
PRX,0,0.0,-0.048622168206298444
