"dataset";"trait";"gene_list";"cluster";"median.genes";"median.umi";"median.score_genetic";"neg.log10.p.val_genetic";"neg.log10.p.val.adj_genetic";"median.score_drugs";"neg.log10.p.val_drugs";"neg.log10.p.val.adj_drugs"
"brain_mouse_10X";"MI";"top80_genes";"cluster_1";5165.5;23182;0.0243301730287583;0.764262556949302;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_2";4805;21052.5;-0.0128019782847223;0.211309568449155;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_3";5370;23638;-0.026120907144824;0.106170748481781;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_4";5534;25287;-0.0288250048315962;0.071186893694952;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_5";6340;32458;-0.0154251435340915;0.163213140787984;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_6";4012;15712;0.0146235627472775;0.591803461965013;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_7";6226;30340;0.00308504421019495;0.391303508208075;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_8";6803;36674;-0.0256750960722457;0.0896324873621745;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_9";6377.5;31876;-0.0215635503461416;0.123190779675519;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_10";6103;31806;-0.0575582234763033;0.00625461345815733;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_11";6988;41195;-0.0132217174210698;0.191562370710912;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_12";7771;56006;-0.0732732850826838;0.0022639964112587;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_13";6581.5;35309.5;0.01628132327135;0.566593633515267;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_14";5770;26893;0.0698838396610585;1.51716984366811;0.23841624271528;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_15";8086;60122;-0.0700232780616531;0.00735738811473476;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_16";8319;66466;-0.036829328256894;0.0893656725341574;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_17";7644.5;50543;0.0812696769486456;1.25889182842508;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"MI";"top80_genes";"cluster_18";9295.5;79652.5;-0.0891182945888436;0.00305044538615699;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_0";6595.5;38043.5;-0.00912255038607654;0.236016819584825;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_1";5165.5;23182;-0.0170048605389476;0.15625022895095;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_2";4805;21052.5;0.00137336517076528;0.348280979896752;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_3";5370;23638;0.0202600035962365;0.617306161515532;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_4";5534;25287;0.00127772926519848;0.36395691217379;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_5";6340;32458;-0.0271720499677204;0.0787732417670501;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_6";4012;15712;-0.0106121107849268;0.227868466452248;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_7";6226;30340;-0.0228532075559267;0.112538653041485;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_8";6803;36674;-0.0191254327633352;0.137018131047392;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_9";6377.5;31876;-0.0197901064573185;0.136542126635413;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_10";6103;31806;0.0021933808713594;0.363254738242488;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_11";6988;41195;-0.0241936413498007;0.102141553008635;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_12";7771;56006;-0.00717908289374736;0.254890532199962;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_13";6581.5;35309.5;-0.0186999074607676;0.14319374855169;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_14";5770;26893;-0.00435265746490998;0.282789114514313;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_15";8086;60122;-0.0194021327775022;0.163719311570111;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_16";8319;66466;-0.022410280762151;0.15413958837808;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_17";7644.5;50543;0.0224322676918503;0.531400758885351;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"NAFLD";"top90_genes";"cluster_18";9295.5;79652.5;-0.00958492815137474;0.23819073281048;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_0";6595.5;38043.5;-0.0538403025084469;0.0194038598331255;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_1";5165.5;23182;0.0102457345819834;0.537945046141707;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_2";4805;21052.5;0.000572483904059673;0.346445045433573;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_3";5370;23638;0.0667813062553947;1.30368703854353;0.0249334375907016;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_4";5534;25287;-0.00819062954432354;0.252165721457073;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_5";6340;32458;-0.0155490521601999;0.182676410989269;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_6";4012;15712;0.0260794354861963;0.811959053561925;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_7";6226;30340;-0.0183184872656587;0.161383201287921;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_8";6803;36674;-0.0122072987869034;0.215640125523854;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_9";6377.5;31876;-0.018760511018241;0.159184873234983;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_10";6103;31806;0.00932470624982512;0.460590935727402;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_11";6988;41195;-0.0212948991533551;0.137912047963825;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_12";7771;56006;-0.104822339300221;0.000347539866023441;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_13";6581.5;35309.5;-0.0137551729255217;0.203399723491746;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_14";5770;26893;0.0497309145816943;1.05654891137076;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_15";8086;60122;0.0210737553520235;0.554594913010813;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_16";8319;66466;-0.0129317830506931;0.236989986977248;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_17";7644.5;50543;-0.00752188939365303;0.272502170248306;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T1D";"top50_genes";"cluster_18";9295.5;79652.5;-0.0246162944823388;0.164796887280552;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_0";6595.5;38043.5;-0.076257167741384;0.00305044538615699;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_1";5165.5;23182;0.0356914182017654;0.988472983679584;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_2";4805;21052.5;-0.0449970222703431;0.0623751128778576;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_3";5370;23638;0.0425557786999261;0.932228916115023;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_4";5534;25287;-0.0484668528264583;0.0203129966145772;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_5";6340;32458;0.0113529175893406;0.533620704843071;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_6";4012;15712;0.034859989675693;0.942757782858648;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_7";6226;30340;0.0171469662838687;0.608226503663614;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_8";6803;36674;-0.0157124635615963;0.181158012682853;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_9";6377.5;31876;0.0245429758924072;0.696199652388208;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_10";6103;31806;-0.0184163461972776;0.165559141942057;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_11";6988;41195;0.0324202238829465;0.839574896157825;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_12";7771;56006;-0.0705750209942502;0.00983781209205602;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_13";6581.5;35309.5;0.00307515764854521;0.382204679559859;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_14";5770;26893;-0.000773764705180091;0.334931690201811;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_15";8086;60122;0.0532167316713603;0.976379509079069;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_16";8319;66466;0.104438005101428;1.66962965392767;0.390876052974843;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_17";7644.5;50543;-0.157427624505202;0.000434468305445637;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"T2D";"top50_genes";"cluster_18";9295.5;79652.5;-0.0362885461937933;0.110685690387931;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_0";1499.5;5228.5;0.0528146523496566;1.25496863569481;0.409870595680548;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_1";1510;4515.5;0.0514453356404912;1.26047108282677;0.415373042812514;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_2";1583.5;4852;0.0557837287466062;1.34973590414493;0.504637864130669;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_3";1869;5551.5;0.0502928843391985;1.28571366753163;0.440615627517373;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_4";1614.5;4831.5;0.0665822308087704;1.57843950040703;0.733341460392775;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_5";1555.5;5142;0.0468257800830982;1.18981090928178;0.344712869267522;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"ALZ";"top60_genes";"cluster_6";2807;8046.5;0.0471017591250313;1.08729012360554;0.242192083591283;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_0";1499.5;5228.5;-0.0133920422242423;0.191629875876495;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_1";1510;4515.5;-0.0139796981603209;0.182147670115067;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_2";1583.5;4852;-0.012029960134415;0.207511665375555;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_3";1869;5551.5;-0.0113618242651544;0.213860081709229;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_4";1614.5;4831.5;-0.00406045901598485;0.350221964052297;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_5";1555.5;5142;-0.0219648289088857;0.0766957707790371;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"BRD";"top70_genes";"cluster_6";2807;8046.5;0.052669342111855;1.24799497945742;0.402896939443167;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_0";1499.5;5228.5;-0.0337733564165197;0.00191492014859626;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_1";1510;4515.5;-0.0314339949061627;0.00445210302450925;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_2";1583.5;4852;-0.0299009727721333;0.00819737363196599;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_3";1869;5551.5;-0.0145762030047378;0.129346969287613;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_4";1614.5;4831.5;-0.0187317309329026;0.0795027107743829;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_5";1555.5;5142;-0.0336433144654499;0.00305044538615699;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CD";"top150_genes";"cluster_6";2807;8046.5;0.0380631799794492;1.13731589895889;0.292217858944631;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_0";1499.5;5228.5;-0.0241606121018215;0.047493133378661;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_1";1510;4515.5;-0.0163548057462942;0.136601598663154;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_2";1583.5;4852;-0.0126742222843381;0.191629875876495;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_3";1869;5551.5;0.00801944053254283;0.59538072640314;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_4";1614.5;4831.5;-0.00849090829467272;0.264364701370958;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_5";1555.5;5142;-0.0269494282243393;0.0313270498100769;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"CHOL";"top80_genes";"cluster_6";2807;8046.5;0.0464948473403237;1.17656919810656;0.331471158092305;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_0";1499.5;5228.5;-0.034074293754617;0.00121760823657663;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_1";1510;4515.5;-0.0328547890997835;0.00296299180513184;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_2";1583.5;4852;-0.0296562105756867;0.00859582927305984;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_3";1869;5551.5;-0.0164680205243133;0.0981493953030419;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_4";1614.5;4831.5;-0.017721312152474;0.0813841338550394;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_5";1555.5;5142;-0.0342251745338741;0.00187130533742199;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IBD";"top210_genes";"cluster_6";2807;8046.5;0.040924596457212;1.33165751058686;0.486559470572606;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_0";1499.5;5228.5;0.168775252484929;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_1";1510;4515.5;0.160776691178266;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_2";1583.5;4852;0.168413157778799;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_3";1869;5551.5;0.162670105735862;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_4";1614.5;4831.5;0.161584205562011;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_5";1555.5;5142;0.165252265026587;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"IKD";"top250_genes";"cluster_6";2807;8046.5;0.149453799805446;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_0";1499.5;5228.5;0.131222977293326;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_1";1510;4515.5;0.125941640013035;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_2";1583.5;4852;0.129569146932385;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_3";1869;5551.5;0.115846757269257;3.3979834359489;2.55288539593464;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_4";1614.5;4831.5;0.124086066011165;3.5229221725572;2.67782413254294;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_5";1555.5;5142;0.123144725816611;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"LID";"top130_genes";"cluster_6";2807;8046.5;0.105150578517517;3.22189217689322;2.37679413687896;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_0";1499.5;5228.5;0.386592906638646;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_1";1510;4515.5;0.371614442652192;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_2";1583.5;4852;0.378435682669005;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_3";1869;5551.5;0.35661201501551;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_4";1614.5;4831.5;0.385039595899255;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_5";1555.5;5142;0.375061997038881;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"PAR";"top90_genes";"cluster_6";2807;8046.5;0.250566728416257;4.00004342727686;3.15494538726261;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_0";1499.5;5228.5;-0.00553556119341932;0.253798555556664;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_1";1510;4515.5;-0.00654124714213575;0.236465702810217;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_2";1583.5;4852;-0.00092420370532463;0.343466135880749;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_3";1869;5551.5;0.00355458239888783;0.43384170842195;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_4";1614.5;4831.5;0.00708869180835041;0.51845749090924;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_5";1555.5;5142;-0.00462917014413309;0.271121780904003;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"T1D";"top210_genes";"cluster_6";2807;8046.5;-0.00404114987191317;0.267569249995669;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_0";1499.5;5228.5;-0.0280428319120371;0.0200855339361971;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_1";1510;4515.5;-0.0288330612763945;0.0181795362855123;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_2";1583.5;4852;-0.02319644085135;0.04890026716931;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_3";1869;5551.5;-0.00824458642594421;0.247150272392269;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_4";1614.5;4831.5;-0.0179350981222852;0.108394483406304;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_5";1555.5;5142;-0.0292023119288763;0.0166878129450744;0;"N/A";"N/A";"N/A"
"heart_human_adult_ACH003";"UC";"top90_genes";"cluster_6";2807;8046.5;0.0468730005076886;1.22189217689322;0.376794136878962;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_0";921.5;1516.5;0.0138317227382028;0.767047316884709;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_1";759.5;1311.5;0.0108244443213604;0.695337529064097;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_2";1782;3195;-0.0138492166995312;0.127188182572052;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_3";2031;5326.5;0.0385799361759112;1.17138353074154;0.129990845583318;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_4";1129.5;2259;-0.000564372503160507;0.379178952011742;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_5";940;1809;0.0161583696600868;0.766793417735762;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_6";1724;3627;0.00656795345746719;0.502284708989595;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_7";1235;2301;0.0185812378411216;0.827148729524687;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_8";2521.5;7207;0.0310518430428528;0.975968439969436;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_9";909.5;1815;0.022106283878018;0.864910775900088;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"ALZ";"top60_genes";"cluster_10";1812;4030.5;0.0811862655146417;2.17396862457604;1.13257593941781;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_0";921.5;1516.5;-0.00100291583638611;0.354424689034168;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_1";759.5;1311.5;-0.0118840061791583;0.123306130136198;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_2";1782;3195;-0.00632942547534976;0.211450871356503;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_3";2031;5326.5;0.0214362873402226;0.983010087978082;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_4";1129.5;2259;-0.0270888241651652;0.007931939489913;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_5";940;1809;-0.0225989709602313;0.0172296651450002;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_6";1724;3627;-0.0293802856382837;0.00713660905355017;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_7";1235;2301;-0.0170213327024303;0.0587805179579129;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_8";2521.5;7207;0.0162889008235798;0.774217435814969;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_9";909.5;1815;-0.00425489878455695;0.275194339647477;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"AST";"top150_genes";"cluster_10";1812;4030.5;-0.00120285693899475;0.320433855497107;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_0";921.5;1516.5;0.00402545975946373;0.479690923193545;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_1";759.5;1311.5;0.0036549762755966;0.462980284495245;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_2";1782;3195;0.00867045727693908;0.62237298794254;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_3";2031;5326.5;-0.00757562299381059;0.18148764797906;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_4";1129.5;2259;0.00444957100992961;0.470356473503946;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_5";940;1809;0.00285985845117284;0.432899382081205;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_6";1724;3627;0.00237125401792762;0.403556293540318;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_7";1235;2301;-0.000148126134666166;0.343370381392012;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_8";2521.5;7207;-0.0147297728596991;0.086971686967612;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_9";909.5;1815;-0.00170873907065812;0.311356702992739;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"BIP";"top230_genes";"cluster_10";1812;4030.5;0.00589952566637005;0.494079909258737;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_0";921.5;1516.5;-0.0100020328419956;0.196654602293249;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_1";759.5;1311.5;-0.00821122540320985;0.240828996042619;0;"N/A";"N/A";"N/A"
